year,voter_group_type,voter_group,party_or_alliance,pre_poll_vote_share,post_poll_vote_share,pre_to_post_shift,absolute_shift,interpretation_stub
2019,gender,,Others,10.0,0.0,-10.0,10.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,10.0,10.0,0.0,0.0,"Among nan, Others support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,10.0,11.0,1.0,1.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+1.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,10.0,65.3,55.3,55.3,"Among nan, Others support was higher in the post-poll than the pre-poll (+55.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,10.0,4.0,-6.0,6.0,"Among nan, Others support was lower in the post-poll than the pre-poll (-6.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Others,10.0,20.0,10.0,10.0,"Among nan, Others support was higher in the post-poll than the pre-poll (+10.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,67.0,48.0,48.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+48.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,2.4,-16.6,16.6,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,70.0,51.0,51.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+51.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,1.9,-17.1,17.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,1.5,-17.5,17.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,1.6,-17.4,17.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,1.7,-17.3,17.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,2.6,-16.4,16.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,2.1,-16.9,16.9,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,2.0,-17.0,17.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,96.0,77.0,77.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+77.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,86.0,67.0,67.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+67.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,18.0,-1.0,1.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,100.0,81.0,81.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+81.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,38.0,19.0,19.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+19.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,14.0,-5.0,5.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-5.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,3.0,-16.0,16.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,27.0,8.0,8.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+8.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,76.0,57.0,57.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+57.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,19.0,7.0,-12.0,12.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-12.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,67.0,49.0,49.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+49.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,2.4,-15.6,15.6,"Among nan, Regional support was lower in the post-poll than the pre-poll (-15.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,70.0,52.0,52.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+52.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,1.9,-16.1,16.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,1.5,-16.5,16.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,1.6,-16.4,16.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,1.7,-16.3,16.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,2.6,-15.4,15.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-15.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,2.1,-15.9,15.9,"Among nan, Regional support was lower in the post-poll than the pre-poll (-15.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,2.0,-16.0,16.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,96.0,78.0,78.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+78.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,86.0,68.0,68.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+68.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,18.0,0.0,0.0,"Among nan, Regional support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,100.0,82.0,82.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+82.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,38.0,20.0,20.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+20.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,14.0,-4.0,4.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-4.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,3.0,-15.0,15.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-15.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,27.0,9.0,9.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+9.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,76.0,58.0,58.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+58.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.0,7.0,-11.0,11.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-11.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,67.0,32.0,32.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+32.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,2.4,-32.6,32.6,"Among nan, Regional support was lower in the post-poll than the pre-poll (-32.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,70.0,35.0,35.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+35.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,1.9,-33.1,33.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-33.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,1.5,-33.5,33.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-33.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,1.6,-33.4,33.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-33.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,1.7,-33.3,33.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-33.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,2.6,-32.4,32.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-32.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,2.1,-32.9,32.9,"Among nan, Regional support was lower in the post-poll than the pre-poll (-32.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,2.0,-33.0,33.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-33.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,96.0,61.0,61.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+61.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,86.0,51.0,51.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+51.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,18.0,-17.0,17.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,100.0,65.0,65.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+65.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,38.0,3.0,3.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+3.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,14.0,-21.0,21.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-21.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,3.0,-32.0,32.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-32.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,27.0,-8.0,8.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-8.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,76.0,41.0,41.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+41.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,35.0,7.0,-28.0,28.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-28.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,67.0,63.7,63.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+63.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,2.4,-0.9,0.9,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,70.0,66.7,66.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+66.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,1.9,-1.4,1.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,1.5,-1.8,1.8,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.8 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,1.6,-1.7,1.7,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,1.7,-1.6,1.6,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,2.6,-0.7,0.7,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,2.1,-1.2,1.2,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.2 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,2.0,-1.3,1.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,96.0,92.7,92.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+92.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,86.0,82.7,82.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+82.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,18.0,14.7,14.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+14.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,100.0,96.7,96.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+96.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,38.0,34.7,34.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+34.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,14.0,10.7,10.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+10.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,3.0,-0.3,0.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,27.0,23.7,23.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+23.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,76.0,72.7,72.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+72.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,3.3,7.0,3.7,3.7,"Among nan, Regional support was higher in the post-poll than the pre-poll (+3.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,67.0,62.3,62.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+62.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,2.4,-2.3,2.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-2.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,70.0,65.3,65.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+65.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,1.9,-2.8,2.8,"Among nan, Regional support was lower in the post-poll than the pre-poll (-2.8 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,1.5,-3.2,3.2,"Among nan, Regional support was lower in the post-poll than the pre-poll (-3.2 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,1.6,-3.1,3.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-3.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,1.7,-3.0,3.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-3.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,2.6,-2.1,2.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-2.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,2.1,-2.6,2.6,"Among nan, Regional support was lower in the post-poll than the pre-poll (-2.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,2.0,-2.7,2.7,"Among nan, Regional support was lower in the post-poll than the pre-poll (-2.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,96.0,91.3,91.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+91.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,86.0,81.3,81.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+81.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,18.0,13.3,13.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+13.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,100.0,95.3,95.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+95.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,38.0,33.3,33.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+33.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,14.0,9.3,9.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+9.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,3.0,-1.7,1.7,"Among nan, Regional support was lower in the post-poll than the pre-poll (-1.7 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,27.0,22.3,22.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+22.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,76.0,71.3,71.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+71.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,4.7,7.0,2.3,2.3,"Among nan, Regional support was higher in the post-poll than the pre-poll (+2.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,67.0,65.0,65.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+65.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,2.4,0.4,0.4,"Among nan, Regional support was higher in the post-poll than the pre-poll (+0.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,70.0,68.0,68.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+68.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,1.9,-0.1,0.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,1.5,-0.5,0.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,1.6,-0.4,0.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,1.7,-0.3,0.3,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.3 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,2.6,0.6,0.6,"Among nan, Regional support was higher in the post-poll than the pre-poll (+0.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,2.1,0.1,0.1,"Among nan, Regional support was higher in the post-poll than the pre-poll (+0.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,2.0,0.0,0.0,"Among nan, Regional support was similar in the post-poll than the pre-poll (+0.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,96.0,94.0,94.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+94.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,86.0,84.0,84.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+84.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,18.0,16.0,16.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+16.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,100.0,98.0,98.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+98.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,38.0,36.0,36.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+36.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,14.0,12.0,12.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+12.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,3.0,1.0,1.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+1.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,27.0,25.0,25.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+25.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,76.0,74.0,74.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+74.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,2.0,7.0,5.0,5.0,"Among nan, Regional support was higher in the post-poll than the pre-poll (+5.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,67.0,48.5,48.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+48.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,2.4,-16.1,16.1,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.1 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,70.0,51.5,51.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+51.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,1.9,-16.6,16.6,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.6 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,1.5,-17.0,17.0,"Among nan, Regional support was lower in the post-poll than the pre-poll (-17.0 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,1.6,-16.9,16.9,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,1.7,-16.8,16.8,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.8 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,2.6,-15.9,15.9,"Among nan, Regional support was lower in the post-poll than the pre-poll (-15.9 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,2.1,-16.4,16.4,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.4 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,2.0,-16.5,16.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-16.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,96.0,77.5,77.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+77.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,86.0,67.5,67.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+67.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,18.0,-0.5,0.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-0.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,100.0,81.5,81.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+81.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,38.0,19.5,19.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+19.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,14.0,-4.5,4.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-4.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,3.0,-15.5,15.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-15.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,27.0,8.5,8.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+8.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,76.0,57.5,57.5,"Among nan, Regional support was higher in the post-poll than the pre-poll (+57.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,18.5,7.0,-11.5,11.5,"Among nan, Regional support was lower in the post-poll than the pre-poll (-11.5 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
2019,gender,,Regional,6.8,67.0,60.2,60.2,"Among nan, Regional support was higher in the post-poll than the pre-poll (+60.2 points). This may indicate late swing, turnout differences, or survey-design differences; it is not automatically causal."
