constituency_id,state,constituency,winning_party,alliance_2019,winner_vote_share,top2_margin_pct,effective_num_parties,margin_votes,party_type,ideology
TAMIL_NADU__CHIDAMBARAM,Tamil Nadu,Chidambaram,VCK,INDIA,43.377772305045475,0.2791382527801076,2.643216501047418,3219.0,regional,dalit_assertive
TAMIL_NADU__COIMBATORE,Tamil Nadu,Coimbatore,CPIM,OTHER,45.6596729515503,14.321300519232375,3.088402310364843,179143.0,unknown,unknown
TAMIL_NADU__CUDDALORE,Tamil Nadu,Cuddalore,DMK,INDIA,50.05358501996737,13.802024919430757,2.593393398286537,143983.0,regional,dravidian
TAMIL_NADU__DHARMAPURI,Tamil Nadu,Dharmapuri,DMK,INDIA,47.006675087168546,5.784230770802935,2.541011174212896,70753.0,regional,dravidian
TAMIL_NADU__DINDIGUL,Tamil Nadu,Dindigul,DMK,INDIA,64.35287910996634,46.4612610189596,2.20912712510098,538972.0,regional,dravidian
TAMIL_NADU__ERODE,Tamil Nadu,Erode,DMK,INDIA,52.77746302662421,19.723316567761977,2.5512781374701707,210618.0,regional,dravidian
TAMIL_NADU__KALLAKURICHI,Tamil Nadu,Kallakurichi,DMK,INDIA,59.92427607680332,33.20552153606642,2.307985129517154,399919.0,regional,dravidian
TAMIL_NADU__KANCHEEPURAM,Tamil Nadu,Kancheepuram,DMK,INDIA,55.26804846753264,23.160085713454627,2.4186799658718425,286632.0,regional,dravidian
TAMIL_NADU__KANNIYAKUMARI,Tamil Nadu,Kanniyakumari,INC,INDIA,59.82914543146216,24.79384801459781,2.0780634178942186,259933.0,national,centre-left
TAMIL_NADU__KARUR,Tamil Nadu,Karur,INC,INDIA,63.06373026700448,38.1217678225832,2.163278222125641,420546.0,national,centre-left
TAMIL_NADU__KRISHNAGIRI,Tamil Nadu,Krishnagiri,INC,INDIA,52.635983912089955,13.498293823926758,2.3178431845112097,156765.0,national,centre-left
TAMIL_NADU__MADURAI,Tamil Nadu,Madurai,CPIM,OTHER,44.00231883829744,13.719629222086834,3.3162333951288687,139395.0,unknown,unknown
TAMIL_NADU__MAYILADUTHURAI,Tamil Nadu,Mayiladuthurai,DMK,INDIA,54.61798343666808,23.81550850631993,2.5070026408634196,261314.0,regional,dravidian
TAMIL_NADU__NAGAPATTINAM,Tamil Nadu,Nagapattinam,CPI,INDIA,52.173999808423,21.08873607075577,2.6541933949732015,211353.0,national,far-left
TAMIL_NADU__NAMAKKAL,Tamil Nadu,Namakkal,DMK,INDIA,55.239668575924306,23.386583216761014,2.443889777316058,265151.0,regional,dravidian
TAMIL_NADU__NILGIRIS,Tamil Nadu,Nilgiris,DMK,INDIA,54.20220654801186,20.3640180900923,2.4274561732631437,205823.0,regional,dravidian
TAMIL_NADU__PERAMBALUR,Tamil Nadu,Perambalur,DMK,INDIA,61.99831877450087,36.59141051554862,2.206691327923659,403518.0,regional,dravidian
TAMIL_NADU__POLLACHI,Tamil Nadu,Pollachi,DMK,INDIA,51.228653957250145,16.257238590410168,2.567566882869114,175883.0,regional,dravidian
TAMIL_NADU__RAMANATHAPURAM,Tamil Nadu,Ramanathapuram,IUML,INDIA,44.07867215184412,11.9235076621776,3.148301062229437,127122.0,regional,muslim_minority
TAMIL_NADU__SALEM,Tamil Nadu,Salem,DMK,INDIA,48.293253702430746,11.702970785983451,2.688244828844988,146926.0,regional,dravidian
TAMIL_NADU__SIVAGANGA,Tamil Nadu,Sivaganga,INC,INDIA,52.2010792388526,30.63658863147645,2.967832244907949,332244.0,national,centre-left
TAMIL_NADU__SRIPERUMBUDUR,Tamil Nadu,Sriperumbudur,DMK,INDIA,56.38976046039828,36.10758454401606,2.678530902271347,507955.0,regional,dravidian
TAMIL_NADU__TENKASI,Tamil Nadu,Tenkasi,DMK,INDIA,44.70578956856147,11.338687507511118,3.0999653749155267,120767.0,regional,dravidian
TAMIL_NADU__THANJAVUR,Tamil Nadu,Thanjavur,DMK,INDIA,55.60472157421052,34.75462674054471,2.7279365433516665,368129.0,regional,dravidian
TAMIL_NADU__THENI,Tamil Nadu,Theni,ADMK,OTHER,43.018127992678245,6.535468163740774,2.9925662814619542,76693.0,unknown,unknown
TAMIL_NADU__THIRUVALLUR,Tamil Nadu,Thiruvallur,INC,INDIA,54.48785638859557,25.348515007573557,2.57999813516272,356955.0,national,centre-left
TAMIL_NADU__THOOTHUKKUDI,Tamil Nadu,Thoothukkudi,DMK,INDIA,56.810654690026766,35.02693028994324,2.634329004195697,347209.0,regional,dravidian
TAMIL_NADU__TIRUCHIRAPPALLI,Tamil Nadu,Tiruchirappalli,INC,INDIA,59.27941285916292,43.8224074529942,2.5618396729714528,459286.0,national,centre-left
TAMIL_NADU__TIRUNELVELI,Tamil Nadu,Tirunelveli,DMK,INDIA,50.27087038016053,17.851684529244977,2.7443462211071137,185720.0,regional,dravidian
TAMIL_NADU__TIRUPPUR,Tamil Nadu,Tiruppur,CPI,INDIA,45.438752250836025,8.339526109697886,2.850202655686971,93368.0,national,far-left
TAMIL_NADU__TIRUVANNAMALAI,Tamil Nadu,Tiruvannamalai,DMK,INDIA,57.849719855973056,26.411334610832924,2.296086166784621,304187.0,regional,dravidian
TAMIL_NADU__VELLORE,Tamil Nadu,Vellore,DMK,INDIA,47.301557908689105,0.793427252925035,2.2681972004849285,8141.0,regional,dravidian
TAMIL_NADU__VILUPPURAM,Tamil Nadu,Viluppuram,DMK,INDIA,49.27919756239322,11.278158409214996,2.558395045122671,128068.0,regional,dravidian
TAMIL_NADU__VIRUDHUNAGAR,Tamil Nadu,Virudhunagar,INC,INDIA,43.81387039595807,14.3806612792921,3.3981411281393936,154554.0,national,centre-left
TELANGANA__ADILABAD,Telangana,Adilabad,BJP,NDA,35.47648369417051,5.505156383668783,3.297030219315084,58560.0,national,centre-right
TELANGANA__BHONGIR,Telangana,Bhongir,INC,INDIA,43.937108650529304,0.430386490201883,2.58766127796819,5219.0,national,centre-left
TELANGANA__CHEVELLA,Telangana,CHEVELLA,TRS,OTHER,40.620707371361505,1.1011433678358813,2.894606927869987,14317.0,unknown,unknown
TELANGANA__HYDERABAD,Telangana,Hyderabad,AIMIM,OTHER,58.94606502998159,32.14432172344032,2.337697658290533,282186.0,unknown,unknown
TELANGANA__KARIMNAGAR,Telangana,Karimnagar,BJP,NDA,43.41529166670297,7.798922537917235,2.940468425872553,89508.0,national,centre-right
TELANGANA__KHAMMAM,Telangana,Khammam,TRS,OTHER,49.78448559479431,14.74446650424492,2.6719753420703953,168062.0,unknown,unknown
TELANGANA__MAHABUBABAD,Telangana,Mahabubabad,TRS,OTHER,46.98449978902632,14.911823168468842,3.02453818478164,146663.0,unknown,unknown
TELANGANA__MAHBUBNAGAR,Telangana,Mahbubnagar,TRS,OTHER,41.782225679795744,7.904358370724559,3.045818941236131,77829.0,unknown,unknown
TELANGANA__MALKAJGIRI,Telangana,Malkajgiri,INC,INDIA,38.62595429614801,0.6985642933138294,3.0173212857137335,10919.0,national,centre-left
TELANGANA__MEDAK,Telangana,Medak,TRS,OTHER,51.820212254493256,27.51005674551804,2.7845811422501208,316427.0,unknown,unknown
TELANGANA__NAGARKURNOOL,Telangana,Nagarkurnool,TRS,OTHER,50.47972060328515,19.169427194303765,2.700269331061209,189748.0,unknown,unknown
TELANGANA__NALGONDA,Telangana,Nalgonda,INC,INDIA,44.741571638415486,2.184395208653889,2.603988649272862,25682.0,national,centre-left
TELANGANA__NIZAMABAD,Telangana,Nizamabad,BJP,NDA,45.220029206750674,6.6689061018020865,2.797398469108512,70875.0,national,centre-right
TELANGANA__PEDDAPALLE,Telangana,Peddapalle,TRS,OTHER,45.49461832419121,9.811855252971242,2.9048091013247412,95180.0,unknown,unknown
TELANGANA__SECUNDRABAD,Telangana,Secundrabad,BJP,NDA,42.047587929704314,6.787628974129767,2.965720987953295,62114.0,national,centre-right
TELANGANA__WARANGAL,Telangana,Warangal,TRS,OTHER,57.69329672348101,32.99577542398824,2.490585371884207,350298.0,unknown,unknown
TELANGANA__ZAHIRABAD,Telangana,Zahirabad,TRS,OTHER,41.57971590392248,0.5964389844546645,2.787054936366566,6229.0,unknown,unknown
TRIPURA__TRIPURA_EAST,Tripura,Tripura East,BJP,NDA,46.11805623975887,19.541484402874644,3.101812375481852,204290.0,national,centre-right
TRIPURA__TRIPURA_WEST,Tripura,Tripura West,BJP,NDA,51.77426416491011,27.59536179028756,2.837234005820477,305689.0,national,centre-right
UTTAR_PRADESH__AGRA,Uttar Pradesh,Agra,BJP,NDA,56.479700486238386,18.47042275410518,2.150229779128857,211546.0,national,centre-right
UTTAR_PRADESH__AKBARPUR,Uttar Pradesh,Akbarpur,BJP,NDA,56.69307158587515,26.83490130828214,2.3705926244901523,275142.0,national,centre-right
UTTAR_PRADESH__ALIGARH,Uttar Pradesh,Aligarh,BJP,NDA,56.41540805238037,19.70977936422785,2.1977870281614837,229261.0,national,centre-right
UTTAR_PRADESH__ALLAHABAD,Uttar Pradesh,Allahabad,BJP,NDA,55.615619263578445,20.72704081632653,2.311008315557223,184275.0,national,centre-right
UTTAR_PRADESH__AMBEDKAR_NAGAR,Uttar Pradesh,Ambedkar Nagar,BSP,OTHER,51.74672889652086,8.795103802038618,2.2090527773780457,95880.0,national,bahujan_social_justice
UTTAR_PRADESH__AMETHI,Uttar Pradesh,Amethi,BJP,NDA,49.71218723904534,5.848567514772618,2.27379245568056,55120.0,national,centre-right
UTTAR_PRADESH__AMROHA,Uttar Pradesh,Amroha,BSP,OTHER,51.41047330526812,5.409594058067945,2.100506978056449,63248.0,national,bahujan_social_justice
UTTAR_PRADESH__AONLA,Uttar Pradesh,Aonla,BJP,NDA,51.071196196790446,10.803907693330608,2.344026692798256,113743.0,national,centre-right
UTTAR_PRADESH__AZAMGARH,Uttar Pradesh,Azamgarh,SP,INDIA,60.399451177325695,25.252256314181544,2.0467486724319013,259874.0,regional,socialist
UTTAR_PRADESH__BADAUN,Uttar Pradesh,Badaun,BJP,NDA,47.29875100706588,1.7069477602207428,2.304173118682141,18454.0,national,centre-right
UTTAR_PRADESH__BAGHPAT,Uttar Pradesh,Baghpat,BJP,NDA,50.31984105564775,2.24922336619791,2.064728921555994,23502.0,national,centre-right
UTTAR_PRADESH__BAHRAICH,Uttar Pradesh,Bahraich,BJP,NDA,53.13765345790464,13.007249597918054,2.247911196595514,128752.0,national,centre-right
UTTAR_PRADESH__BALLIA,Uttar Pradesh,Ballia,BJP,NDA,47.39808352159979,1.568000226323896,2.292589203313983,15519.0,national,centre-right
UTTAR_PRADESH__BANDA,Uttar Pradesh,Banda,BJP,NDA,46.19655521391447,5.696975203687792,2.6077350873861573,58938.0,national,centre-right
UTTAR_PRADESH__BANSGAON,Uttar Pradesh,Bansgaon,BJP,NDA,56.40828531805649,15.835548364728991,2.0697900151543873,153468.0,national,centre-right
UTTAR_PRADESH__BARABANKI,Uttar Pradesh,Barabanki,BJP,NDA,46.38604533207079,9.53311619686309,2.7013313519409423,110140.0,national,centre-right
UTTAR_PRADESH__BAREILLY,Uttar Pradesh,Bareilly,BJP,NDA,52.91095922466775,15.658094505317578,2.360374709853988,167282.0,national,centre-right
UTTAR_PRADESH__BASTI,Uttar Pradesh,Basti,BJP,NDA,44.679428641330475,2.878414169603971,2.6209393350371077,30354.0,national,centre-right
UTTAR_PRADESH__BHADOHI,Uttar Pradesh,Bhadohi,BJP,NDA,49.07003146076064,4.19621123928458,2.2576769054703374,43615.0,national,centre-right
UTTAR_PRADESH__BIJNOR,Uttar Pradesh,Bijnor,BSP,OTHER,50.96873713960226,6.353865455143378,2.17658809267456,69941.0,national,bahujan_social_justice
UTTAR_PRADESH__BULANDSHAHR,Uttar Pradesh,Bulandshahr,BJP,NDA,60.63576144795124,25.814303475613393,2.0421457535962597,290057.0,national,centre-right
UTTAR_PRADESH__CHANDAULI,Uttar Pradesh,Chandauli,BJP,NDA,47.073857954341214,1.286590024894899,2.3139931601187005,13959.0,national,centre-right
UTTAR_PRADESH__DEORIA,Uttar Pradesh,Deoria,BJP,NDA,57.18585372915893,24.614940666539944,2.2934044951679775,249931.0,national,centre-right
UTTAR_PRADESH__DHAURAHRA,Uttar Pradesh,Dhaurahra,BJP,NDA,48.212607158971274,15.09728906602497,2.7339032977627253,160611.0,national,centre-right
UTTAR_PRADESH__DOMARIYAGANJ,Uttar Pradesh,Domariyaganj,BJP,NDA,49.96127960993394,10.689568026599844,2.4513063770302534,105321.0,national,centre-right
UTTAR_PRADESH__ETAH,Uttar Pradesh,Etah,BJP,NDA,54.556240602556805,12.271822826370766,2.0982913477383978,122670.0,national,centre-right
UTTAR_PRADESH__ETAWAH,Uttar Pradesh,Etawah,BJP,NDA,50.79892782261399,6.269318894937321,2.189417409993665,64437.0,national,centre-right
UTTAR_PRADESH__FAIZABAD,Uttar Pradesh,Faizabad,BJP,NDA,48.66256838015271,6.02297260378559,2.3740332486956857,65477.0,national,centre-right
UTTAR_PRADESH__FARRUKHABAD,Uttar Pradesh,Farrukhabad,BJP,NDA,56.82020992010592,22.10492415895859,2.2391915544749135,221702.0,national,centre-right
UTTAR_PRADESH__FATEHPUR,Uttar Pradesh,Fatehpur,BJP,NDA,54.23631372436294,18.99142916001936,2.3656826222102847,198205.0,national,centre-right
UTTAR_PRADESH__FATEHPUR_SIKRI,Uttar Pradesh,Fatehpur Sikri,BJP,NDA,64.32496328885571,47.733165180383565,2.1381508298109098,495065.0,national,centre-right
UTTAR_PRADESH__FIROZABAD,Uttar Pradesh,Firozabad,BJP,NDA,46.08557199502541,2.6751472767054736,2.449460076625882,28781.0,national,centre-right
UTTAR_PRADESH__GAUTAM_BUDDHA_NAGAR,Uttar Pradesh,Gautam Buddha Nagar,BJP,NDA,59.64397911772983,24.187624555620005,2.0728563646829183,336922.0,national,centre-right
UTTAR_PRADESH__GHAZIABAD,Uttar Pradesh,Ghaziabad,BJP,NDA,61.95672423474341,32.89698095582949,2.110824116359001,501500.0,national,centre-right
UTTAR_PRADESH__GHAZIPUR,Uttar Pradesh,Ghazipur,BSP,OTHER,51.200088275702385,10.798578544120218,2.34302354930154,119392.0,national,bahujan_social_justice
UTTAR_PRADESH__GHOSI,Uttar Pradesh,Ghosi,BSP,OTHER,50.30141631040489,10.74421821541558,2.4304672061681485,122568.0,national,bahujan_social_justice
UTTAR_PRADESH__GONDA,Uttar Pradesh,Gonda,BJP,NDA,55.009872095742,18.00791499605981,2.269848270343126,166360.0,national,centre-right
UTTAR_PRADESH__GORAKHPUR,Uttar Pradesh,Gorakhpur,BJP,NDA,60.53527035753629,25.46472120104505,2.041076493834977,301664.0,national,centre-right
UTTAR_PRADESH__HAMIRPUR,Uttar Pradesh,Hamirpur,BJP,NDA,52.77423475239911,22.816757174396987,2.6307490486217726,248652.0,national,centre-right
UTTAR_PRADESH__HARDOI,Uttar Pradesh,Hardoi,BJP,NDA,53.7221599193614,12.526405171158466,2.1792410882844315,132474.0,national,centre-right
UTTAR_PRADESH__HATHRAS,Uttar Pradesh,Hathras,BJP,NDA,59.48905236400434,22.620999500997144,2.039467137149732,260208.0,national,centre-right
UTTAR_PRADESH__JALAUN,Uttar Pradesh,Jalaun,BJP,NDA,51.48550163502086,14.016221884942318,2.4266347299273043,158377.0,national,centre-right
UTTAR_PRADESH__JAUNPUR,Uttar Pradesh,Jaunpur,BSP,OTHER,50.07706706949106,7.777431840807509,2.322523478722726,80936.0,national,bahujan_social_justice
UTTAR_PRADESH__JHANSI,Uttar Pradesh,Jhansi,BJP,NDA,58.6051025063546,26.481689345277324,2.218495999153458,365683.0,national,centre-right
UTTAR_PRADESH__KAIRANA,Uttar Pradesh,Kairana,BJP,NDA,50.43926099175569,8.198945417762786,2.290100504450035,92160.0,national,centre-right
UTTAR_PRADESH__KAISERGANJ,Uttar Pradesh,Kaiserganj,BJP,NDA,59.23761972692072,26.65589973507234,2.179603360919212,261601.0,national,centre-right
UTTAR_PRADESH__KANNAUJ,Uttar Pradesh,Kannauj,BJP,NDA,49.372115290189534,1.0831252367391002,2.096248148094816,12353.0,national,centre-right
UTTAR_PRADESH__KANPUR,Uttar Pradesh,Kanpur,BJP,NDA,55.62756081300697,18.4976405526018,2.2191604652575387,155934.0,national,centre-right
UTTAR_PRADESH__KAUSHAMBI,Uttar Pradesh,Kaushambi,BJP,NDA,39.30563052754511,3.973777705713452,3.26206954987122,38722.0,national,centre-right
UTTAR_PRADESH__KHERI,Uttar Pradesh,Kheri,BJP,NDA,53.62984533633628,19.24999560114722,2.4235690794339098,218807.0,national,centre-right
UTTAR_PRADESH__KUSHI_NAGAR,Uttar Pradesh,Kushi Nagar,BJP,NDA,56.69256122539091,32.05341856602828,2.489779689763588,337560.0,national,centre-right
UTTAR_PRADESH__LALGANJ,Uttar Pradesh,Lalganj,BSP,OTHER,54.01179302246171,16.823067185248725,2.3202129114682326,161597.0,national,bahujan_social_justice
UTTAR_PRADESH__LUCKNOW,Uttar Pradesh,Lucknow,BJP,NDA,56.70015092548222,31.10784678152528,2.421088708310788,347302.0,national,centre-right
UTTAR_PRADESH__MACHHLISHAHR,Uttar Pradesh,Machhlishahr,BJP,NDA,47.19153561852308,0.0174891900379279,2.2441290411477515,181.0,national,centre-right
UTTAR_PRADESH__MAHARAJGANJ,Uttar Pradesh,Maharajganj,BJP,NDA,59.201200408177904,27.74631678126294,2.2072195375122883,340424.0,national,centre-right
UTTAR_PRADESH__MAINPURI,Uttar Pradesh,Mainpuri,SP,INDIA,53.75487190200283,9.665874054548915,2.068609816530014,94389.0,regional,socialist
UTTAR_PRADESH__MATHURA,Uttar Pradesh,Mathura,BJP,NDA,60.875499101775496,26.61310872733241,2.0462518690242306,293471.0,national,centre-right
UTTAR_PRADESH__MEERUT,Uttar Pradesh,Meerut,BJP,NDA,48.18955404126723,0.3887659865522579,2.1666032851167047,4729.0,national,centre-right
UTTAR_PRADESH__MIRZAPUR,Uttar Pradesh,Mirzapur,ADAL,OTHER,53.34379353721713,20.921129160974424,2.5184141450567137,232008.0,unknown,unknown
UTTAR_PRADESH__MISRIKH,Uttar Pradesh,Misrikh,BJP,NDA,52.05470512375958,9.805701551036954,2.2206713090468972,100672.0,national,centre-right
UTTAR_PRADESH__MOHANLALGANJ,Uttar Pradesh,Mohanlalganj,BJP,NDA,49.62208391028943,7.104948511098826,2.3288487291631936,90204.0,national,centre-right
UTTAR_PRADESH__MORADABAD,Uttar Pradesh,Moradabad,SP,INDIA,50.648335758840624,7.633562781643512,2.253629635457545,97878.0,regional,socialist
UTTAR_PRADESH__MUZAFFARNAGAR,Uttar Pradesh,Muzaffarnagar,BJP,NDA,49.460765763474825,0.5625517748482665,2.0670133855709443,6526.0,national,centre-right
UTTAR_PRADESH__NAGINA,Uttar Pradesh,Nagina,BSP,OTHER,56.30537636112917,16.526921430948953,2.1019389011742557,166832.0,national,bahujan_social_justice
UTTAR_PRADESH__PHULPUR,Uttar Pradesh,Phulpur,BJP,NDA,55.68196222588414,17.579398018474073,2.1907790694840212,171968.0,national,centre-right
UTTAR_PRADESH__PILIBHIT,Uttar Pradesh,Pilibhit,BJP,NDA,59.37599286694888,21.54301110156929,2.0169222599599,255627.0,national,centre-right
UTTAR_PRADESH__PRATAPGARH,Uttar Pradesh,Pratapgarh,BJP,NDA,47.6995402688416,12.873784391006552,2.7862935470940613,117752.0,national,centre-right
UTTAR_PRADESH__RAE_BARELI,Uttar Pradesh,Rae Bareli,INC,INDIA,55.80456436556654,17.44060858207554,2.178840606346609,167178.0,national,centre-left
UTTAR_PRADESH__RAMPUR,Uttar Pradesh,Rampur,SP,INDIA,52.70675196362406,10.368066990850402,2.1824449835616053,109997.0,regional,socialist
UTTAR_PRADESH__ROBERTSGANJ,Uttar Pradesh,Robertsganj,ADAL,OTHER,45.32225962701118,5.49799805117339,2.725841820758623,54336.0,unknown,unknown
UTTAR_PRADESH__SAHARANPUR,Uttar Pradesh,Saharanpur,BSP,OTHER,41.740667312903796,1.8199369025756909,2.763247160728427,22417.0,national,bahujan_social_justice
UTTAR_PRADESH__SALEMPUR,Uttar Pradesh,Salempur,BJP,NDA,50.72421351128108,12.207349883687904,2.450661229605819,112615.0,national,centre-right
UTTAR_PRADESH__SAMBHAL,Uttar Pradesh,Sambhal,SP,INDIA,55.5997664493113,14.772334552066845,2.1007502841324928,174826.0,regional,socialist
UTTAR_PRADESH__SANT_KABIR_NAGAR,Uttar Pradesh,Sant Kabir Nagar,BJP,NDA,43.96721804794102,3.3617957663698164,2.68050622784618,35749.0,national,centre-right
UTTAR_PRADESH__SHAHJAHANPUR,Uttar Pradesh,Shahjahanpur,BJP,NDA,58.08590262503193,22.629213502091204,2.154392987643451,268418.0,national,centre-right
UTTAR_PRADESH__SHRAWASTI,Uttar Pradesh,Shrawasti,BSP,OTHER,44.30971898893388,0.5335970559885723,2.551070537040852,5320.0,national,bahujan_social_justice
UTTAR_PRADESH__SITAPUR,Uttar Pradesh,Sitapur,BJP,NDA,48.33422731914166,9.472147566839922,2.5446958014978436,100833.0,national,centre-right
UTTAR_PRADESH__SULTANPUR,Uttar Pradesh,Sultanpur,BJP,NDA,45.905093990299065,1.4521411234049992,2.43642978947916,14526.0,national,centre-right
UTTAR_PRADESH__UNNAO,Uttar Pradesh,Unnao,BJP,NDA,56.868535158712966,32.41158991040163,2.463216487661569,400956.0,national,centre-right
UTTAR_PRADESH__VARANASI,Uttar Pradesh,Varanasi,BJP,NDA,63.61897864732441,45.21601620404422,2.176682227857001,479505.0,national,centre-right
UTTARAKHAND__ALMORA,Uttarakhand,Almora,BJP,NDA,64.02720340056906,33.548652789457314,1.9854305968817063,232986.0,national,centre-right
UTTARAKHAND__GARHWAL,Uttarakhand,Garhwal,BJP,NDA,68.25402808891953,40.747915948647254,1.8452828414427591,302669.0,national,centre-right
UTTARAKHAND__HARDWAR,Uttarakhand,Hardwar,BJP,NDA,52.372800012588215,20.355853126991494,2.528527155961483,258729.0,national,centre-right
UTTARAKHAND__NAINITAL-UDHAMSINGH_NAGAR,Uttarakhand,Nainital-udhamsingh Nagar,BJP,NDA,61.35495045964865,26.942959072598264,2.0182471976784404,339096.0,national,centre-right
UTTARAKHAND__TEHRI_GARHWAL,Uttarakhand,Tehri Garhwal,BJP,NDA,64.53064770012408,34.31076775916052,1.968142323107654,300586.0,national,centre-right
WEST_BENGAL__ALIPURDUARS,West Bengal,Alipurduars,BJP,NDA,54.397533141527745,17.67758258302861,2.309497474991819,243989.0,national,centre-right
WEST_BENGAL__ARAMBAGH,West Bengal,Arambagh,AITC,INDIA,44.153355240318994,0.077582523143981,2.5351847441012447,1142.0,regional,centre
WEST_BENGAL__ASANSOL,West Bengal,Asansol,BJP,NDA,51.155810957609624,15.962475820488066,2.555954715325468,197637.0,national,centre-right
WEST_BENGAL__BAHARAMPUR,West Bengal,Baharampur,INC,INDIA,45.469797237993625,6.2073989401514,2.6783379584566016,80696.0,national,centre-left
WEST_BENGAL__BALURGHAT,West Bengal,Balurghat,BJP,NDA,45.02378847417329,2.7793987389061527,2.590415200005347,33293.0,national,centre-right
WEST_BENGAL__BANGAON,West Bengal,Bangaon,BJP,NDA,48.84518503890584,7.927072692891819,2.4362241030938816,111594.0,national,centre-right
WEST_BENGAL__BANKURA,West Bengal,Bankura,BJP,NDA,49.22670398839528,12.707829909137637,2.6210956139043455,174333.0,national,centre-right
WEST_BENGAL__BARASAT,West Bengal,Barasat,AITC,INDIA,46.46915034731255,7.894991432742195,2.676646135454559,110169.0,regional,centre
WEST_BENGAL__BARDHAMAN_DURGAPUR,West Bengal,Bardhaman Durgapur,BJP,NDA,41.756669716198175,0.1702015412346185,2.7702155838609497,2439.0,national,centre-right
WEST_BENGAL__BARDHAMAN_PURBA,West Bengal,Bardhaman Purba,AITC,INDIA,44.52443781152599,6.205229537423413,2.77110569124564,89311.0,regional,centre
WEST_BENGAL__BARRACKPORE,West Bengal,Barrackpore,BJP,NDA,42.823605250077634,1.3451128411785405,2.72350432839295,14857.0,national,centre-right
WEST_BENGAL__BASIRHAT,West Bengal,Basirhat,AITC,INDIA,54.56336567971708,24.444252197142475,2.5243986817088846,350369.0,regional,centre
WEST_BENGAL__BIRBHUM,West Bengal,Birbhum,AITC,INDIA,45.126715941447046,6.135131014203587,2.753697453279279,88924.0,regional,centre
WEST_BENGAL__BISHNUPUR,West Bengal,Bishnupur,BJP,NDA,46.24783901430896,5.493760593757209,2.5925719046565594,78047.0,national,centre-right
WEST_BENGAL__BOLPUR,West Bengal,Bolpur,AITC,INDIA,47.84683723530712,7.281479316949856,2.511591580095894,106402.0,regional,centre
WEST_BENGAL__COOCH_BEHAR,West Bengal,Cooch behar,BJP,NDA,47.983351293350815,3.55687051013227,2.330780907488702,54231.0,national,centre-right
WEST_BENGAL__DARJEELING,West Bengal,Darjeeling,BJP,NDA,59.18762378972121,32.62469718370986,2.3503205975637083,413443.0,national,centre-right
WEST_BENGAL__DIAMOND_HARBOUR,West Bengal,Diamond harbour,AITC,INDIA,56.14803953436546,22.75326791587237,2.3170278562545374,320594.0,regional,centre
WEST_BENGAL__DUM_DUM,West Bengal,Dum dum,AITC,INDIA,42.50676539438514,4.399747646638886,2.8899230295905904,53002.0,regional,centre
WEST_BENGAL__GHATAL,West Bengal,Ghatal,AITC,INDIA,48.22342287640262,7.252263204770493,2.4674106275826637,107973.0,regional,centre
WEST_BENGAL__HOOGHLY,West Bengal,Hooghly,BJP,NDA,46.05766605708986,5.032232573900323,2.57819590057915,73362.0,national,centre-right
WEST_BENGAL__HOWRAH,West Bengal,Howrah,AITC,INDIA,47.18271314652051,8.483645083461987,2.62732028260109,103695.0,regional,centre
WEST_BENGAL__JADAVPUR,West Bengal,Jadavpur,AITC,INDIA,47.91390318283742,20.547027129349832,2.86589358531738,295239.0,regional,centre
WEST_BENGAL__JALPAIGURI,West Bengal,Jalpaiguri,BJP,NDA,50.6452034149676,12.259397890096883,2.456553777103935,184004.0,national,centre-right
WEST_BENGAL__JANGIPUR,West Bengal,Jangipur,AITC,INDIA,43.14574734918406,18.84103076724947,3.4529264389822827,245782.0,regional,centre
WEST_BENGAL__JAYNAGAR,West Bengal,Jaynagar,AITC,INDIA,56.1316184180836,23.35923109028672,2.346951033472398,316775.0,regional,centre
WEST_BENGAL__JHARGRAM,West Bengal,Jhargram,BJP,NDA,44.558154022076295,0.8367858661626144,2.542940876339108,11767.0,national,centre-right
WEST_BENGAL__KANTHI,West Bengal,Kanthi,AITC,INDIA,49.98234154609418,7.840493959264087,2.323021839123512,111668.0,regional,centre
WEST_BENGAL__KOLKATA_DAKSHIN,West Bengal,Kolkata Dakshin,AITC,INDIA,47.49690256869253,12.861446407186868,2.7739103119985007,155192.0,regional,centre
WEST_BENGAL__KOLKATA_UTTAR,West Bengal,Kolkata Uttar,AITC,INDIA,49.956291361468864,13.369794017123688,2.5648418026114075,127095.0,regional,centre
WEST_BENGAL__KRISHNANAGAR,West Bengal,Krishnanagar,AITC,INDIA,44.997998452917535,4.626464477479118,2.672844655561179,63218.0,regional,centre
WEST_BENGAL__MALDAHA_DAKSHIN,West Bengal,Maldaha Dakshin,INC,INDIA,34.7302458876706,0.6427444609999071,3.200235687337354,8222.0,national,centre-left
WEST_BENGAL__MALDAHA_UTTAR,West Bengal,Maldaha Uttar,BJP,NDA,37.61140793648216,6.221866589503552,3.419920418958311,84288.0,national,centre-right
WEST_BENGAL__MATHURAPUR,West Bengal,Mathurapur,AITC,INDIA,51.84396338536313,14.549275189681822,2.422331507438845,203974.0,regional,centre
WEST_BENGAL__MEDINIPUR,West Bengal,Medinipur,BJP,NDA,48.61864854608584,6.3094803218862126,2.393681327965327,88952.0,national,centre-right
WEST_BENGAL__MURSHIDABAD,West Bengal,Murshidabad,AITC,INDIA,41.5713789462461,15.5746325893978,3.5075990148662037,226417.0,regional,centre
