state,constituency,state_key,constituency_key,exists_in_election_master,exists_in_frontend_constituencies,exists_in_geojson,exists_in_delimitation_reference,has_election_data,has_demographic_data,demographic_source_type,data_quality_label,nfhs5_coverage_share,change_coverage_share,districts_used,districts_missing,winner_2019,winner_2024,winner_party_2019,winner_party_2024,bjp_vote_share_2019,bjp_vote_share_2024,inc_vote_share_2019,inc_vote_share_2024,bjp_swing_2019_2024,inc_swing_2019_2024,margin_2024,priority_rank,priority_reason,completion_category,completion_priority,fields_to_fill,notes
Maharashtra,Madha,MAHARASHTRA,MADHA,True,True,True,False,True,False,election_only,election_only,,,,,Ranjeetsinha Hindurao Naik- Nimbalkar,MOHITE-PATIL DHAIRYASHEEL RAJSINH,BJP,NCPSP,48.203966229254,39.37246057461101,,,-8.831505654642989,,9.489185797593557,222.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Maval,MAHARASHTRA,MAVAL,True,True,True,False,True,False,election_only,election_only,,,,,SHRIRANG APPA CHANDU BARNE,SHRIRANG APPA CHANDU BARNE,SHS,SHS,,,,,,,6.806744535194774,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Mumbai North,MAHARASHTRA,MUMBAI NORTH,True,True,True,True,True,False,election_only,election_only,,,,,Gopal Shetty,PIYUSH GOYAL,BJP,BJP,71.39899712960428,65.68330254284675,24.39290776845677,31.148254985789375,-5.715694586757536,6.755347217332606,34.53504755705737,274.0,major_constituency,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Mumbai North Central,MAHARASHTRA,MUMBAI NORTH CENTRAL,True,True,True,False,True,False,election_only,election_only,,,,,POONAM MAHAJAN,GAIKWAD VARSHA EKNATH,BJP,INC,53.96769071085758,47.11716500359119,39.551267265775394,48.93077022761767,-6.850525707266392,9.379502961842276,1.8136052240264815,227.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Mumbai North East,MAHARASHTRA,MUMBAI NORTH EAST,True,True,True,False,True,False,election_only,election_only,,,,,Manoj Kotak,SANJAY DINA PATIL,BJP,SHSUBT,56.61198711101185,45.44955092938889,,,-11.162436181622958,,3.223097588802218,228.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Mumbai North West,MAHARASHTRA,MUMBAI NORTH WEST,True,True,True,True,True,True,generated,high,1.0,1.0,MUMBAI SUBURBAN→Mumbai Suburban,,Gajanan Kirtikar,RAVINDRA DATTARAM WAIKAR,SHS,SHS,,,32.89813987723806,0.0,,-32.89813987723806,0.0050264990748161,7.0,top_inc_loss;closest_2024,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Mumbai South,MAHARASHTRA,MUMBAI SOUTH,True,True,True,True,True,True,generated,high,1.0,1.0,MUMBAI CITY→Mumbai,,Arvind Ganpat Sawant,ARVIND GANPAT SAWANT,SHS,SHSUBT,,,40.152892113506425,0.0,,-40.152892113506425,6.813104940674911,10.0,seat_flip;major_constituency;top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Mumbai South Central,MAHARASHTRA,MUMBAI SOUTH CENTRAL,True,True,False,True,True,True,generated,high,1.0,1.0,MUMBAI SUBURBAN→Mumbai Suburban; MUMBAI CITY→Mumbai,,Rahul Ramesh Shewale,ANIL YESHWANT DESAI,SHS,SHSUBT,,,34.21436186892443,0.0,,-34.21436186892443,6.71899149679556,46.0,seat_flip;top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Nagpur,MAHARASHTRA,NAGPUR,True,True,True,False,True,False,election_only,election_only,,,,,NITIN JAIRAM GADKARI,NITIN JAIRAM GADKARI,BJP,BJP,55.66548150121706,54.075426744851285,37.453026893447245,42.71567982392776,-1.590054756365774,5.262652930480513,11.359746920923527,275.0,major_constituency,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Nanded,MAHARASHTRA,NANDED,True,True,True,True,True,True,generated,high,1.0,1.0,MUMBAI CITY→Mumbai,,Prataprao Patil Chikhalikar,CHAVAN VASANTRAO BALWANTRAO,BJP,INC,43.104971886483376,41.60871576790333,39.55000664098818,46.87721027357315,-1.4962561185800496,7.327203632584968,5.268494505669821,234.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Nandurbar,MAHARASHTRA,NANDURBAR,True,True,True,False,True,False,election_only,election_only,,,,,Dr. Heena Vijaykumar Gavit,ADV GOWAAL KAGADA PADAVI,BJP,INC,49.864792960807904,42.11028587132239,42.40390781891463,53.52763102286124,-7.754507089485514,11.12372320394661,11.417345151538854,235.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Nashik,MAHARASHTRA,NASHIK,True,True,True,False,True,False,election_only,election_only,,,,,Godse Hemant Tukaram,RAJABHAU (PARAG) PRAKASH WAJE,SHS,SHSUBT,,,,,,,13.094121907138998,238.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Osmanabad,MAHARASHTRA,OSMANABAD,True,True,True,False,True,False,election_only,election_only,,,,,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,SHS,SHSUBT,,,,,,,25.748057065599212,241.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Palghar,MAHARASHTRA,PALGHAR,True,True,True,True,True,True,generated,high,1.0,1.0,THANE→Thane,,Rajendra Dhedya Gavit,DR. HEMANT VISHNU SAVARA,SHS,BJP,0.0,43.69270838632225,,,43.69270838632225,,13.320940588950894,50.0,seat_flip;top_bjp_gain,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Parbhani,MAHARASHTRA,PARBHANI,True,True,True,True,True,True,generated,high,1.0,1.0,PARBHANI→Parbhani,,JADHAV SANJAY (BANDU) HARIBHAU,JADHAV SANJAY ( BANDU ) HARIBHAU,SHS,SHSUBT,,,,,,,10.0708696671214,242.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Pune,MAHARASHTRA,PUNE,True,True,True,False,True,False,election_only,election_only,,,,,Girish Bhalchandra Bapat,MURLIDHAR MOHOL,BJP,BJP,61.12953954460626,52.93706521621044,29.77166559122751,41.79809011997408,-8.192474328395818,12.026424528746569,11.138975096236363,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Raigad,MAHARASHTRA,RAIGAD,True,True,True,False,True,False,election_only,election_only,,,,,Tatkare Sunil Dattatray,TATKARE SUNIL DATTATREY,NCP,NCP,,,,,,,8.16996818228472,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Ramtek,MAHARASHTRA,RAMTEK,True,True,True,False,True,False,election_only,election_only,,,,,Krupal Balaji Tumane,Shyamkumar (Babalu) Daulat Barve,SHS,INC,,,39.30188912582808,48.943642855317954,,9.64175372948987,6.12912291459083,249.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Ratnagiri- Sindhudurg,MAHARASHTRA,RATNAGIRI SINDHUDURG,True,True,True,False,True,False,election_only,election_only,,,,,Vinayak Raut,NARAYAN TATU RANE,SHS,BJP,0.0,49.06951352131968,7.024620964108391,0.0,49.06951352131968,-7.024620964108391,5.2358873482284025,53.0,seat_flip;top_bjp_gain,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Raver,MAHARASHTRA,RAVER,True,True,True,True,True,True,generated,high,1.0,1.0,THANE→Thane,,Khadse Raksha Nikhil,KHADSE RAKSHA NIKHIL,BJP,BJP,59.96371358434944,53.84461100689104,29.23261458904216,0.0,-6.119102577458399,-29.23261458904216,23.23042573566187,112.0,top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Sangli,MAHARASHTRA,SANGLI,True,True,True,False,True,False,election_only,election_only,,,,,Sanjaykaka Patil,VISHAL (DADA) PRAKASHBAPU PATIL,BJP,IND,42.77419875323331,40.35212159377931,,,-2.4220771594539983,,8.560728440103219,254.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Satara,MAHARASHTRA,SATARA,True,True,True,True,True,True,generated,high,1.0,1.0,SATARA→Satara,,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,NCP,BJP,0.0,47.673797416369226,,,47.673797416369226,,2.735466659543711,56.0,seat_flip;top_bjp_gain,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Shirdi,MAHARASHTRA,SHIRDI,True,True,True,False,True,False,election_only,election_only,,,,,SADASHIV KISAN LOKHANDE,BHAUSAHEB RAJARAM WAKCHAURE,SHS,SHSUBT,,,35.616721814094554,0.0,,-35.616721814094554,4.767498471502009,59.0,seat_flip;top_inc_loss,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Shirur,MAHARASHTRA,SHIRUR,True,True,True,False,True,False,election_only,election_only,,,,,Dr. Amol Ramsing Kolhe,DR. AMOL RAMSING KOLHE,NCP,NCPSP,,,,,,,10.254979395604394,257.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Solapur,MAHARASHTRA,SOLAPUR,True,True,True,False,True,False,election_only,election_only,,,,,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,PRANITI SUSHILKUMAR SHINDE,BJP,INC,48.407397230464525,45.33290161355268,33.782597550607925,51.49296172222984,-3.0744956169118467,17.71036417162192,6.160060108677165,259.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Thane,MAHARASHTRA,THANE,True,True,True,True,True,True,generated,high,1.0,1.0,THANE→Thane,,RAJAN BABURAO VICHARE,NARESH GANPAT MHASKE,SHS,SHS,,,,,,,16.577519273253948,,,partial_demographics_missing_core_fields,2,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Maharashtra,Wardha,MAHARASHTRA,WARDHA,True,True,True,False,True,False,election_only,election_only,,,,,Ramdas Chandrabhanji Tadas,AMAR SHARADRAO KALE,BJP,NCPSP,53.92319382417931,41.22858927573396,36.47062662576801,0.0,-12.694604548445348,-36.47062662576801,7.45635664266694,64.0,seat_flip;top_inc_loss,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Maharashtra,Yavatmal- Washim,MAHARASHTRA,YAVATMAL WASHIM,True,True,True,False,True,False,election_only,election_only,,,,,Bhavana Pundlikrao Gawali,SANJAY UTTAMRAO DESHMUKH,SHS,SHSUBT,,,36.12261756740645,0.0,,-36.12261756740645,7.708746419916281,65.0,seat_flip;top_inc_loss,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Manipur,Inner Manipur,MANIPUR,INNER MANIPUR,True,True,True,False,True,False,election_only,election_only,,,,,DR RAJKUMAR RANJAN SINGH,ANGOMCHA BIMOL AKOIJAM,BJP,INC,34.72035464196676,33.15560229239161,32.38201977871753,46.93417091543826,-1.5647523495751443,14.552151136720733,13.778568623046644,185.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Manipur,Outer Manipur,MANIPUR,OUTER MANIPUR,True,True,True,False,True,False,election_only,election_only,,,,,Lorho S. Pfoze,ALFRED KANNGAM S ARTHUR,NPF,INC,33.76867215443767,0.0,17.77445750668101,48.316441476777094,-33.76867215443767,30.541983970096084,10.72100510207283,49.0,seat_flip;top_bjp_loss,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Meghalaya,Shillong,MEGHALAYA,SHILLONG,True,True,True,True,True,True,generated,high,0.9678,0.9678,EAST KHASI HILLS→West Khasi Hills; WEST KHASI HILLS→West Khasi Hills; EAST GARO HILLS→East Garo Hills; WEST GARO HILLS→West Garo Hills; RIBHOI→Ribhoi (NFHS-4 proxy); SOUTH GARO HILLS→South Garo Hills,JAINTIA HILLS,VINCENT H. PALA,DR. RICKY ANDREW J. SYNGKON,INC,VOTPP,9.77862507810607,0.0,53.51879008913656,19.18931391997965,-9.77862507810607,-34.329476169156905,35.83255211670365,58.0,seat_flip;top_inc_loss,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Meghalaya,Tura,MEGHALAYA,TURA,True,True,True,True,True,True,generated,high,1.0,1.0,WEST GARO HILLS→West Garo Hills; EAST GARO HILLS→East Garo Hills; EAST KHASI HILLS→West Khasi Hills; SOUTH GARO HILLS→South Garo Hills,,AGATHA K. SANGMA,SALENG A SANGMA,NPEP,INC,5.4382110349014905,0.0,41.236379602806664,56.95654366996214,-5.4382110349014905,15.720164067155473,23.03087577293281,264.0,seat_flip,partial_demographics_missing_core_fields,1,literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Partial demographics; core fields missing
Mizoram,MIZORAM,MIZORAM,MIZORAM,True,True,True,False,True,False,election_only,election_only,,,,,C LALROSANGA,RICHARD VANLALHMANGAIHA,MNF,ZPM,5.745755282504138,6.824861194783203,0.0,20.066716055815164,1.079105912279065,20.066716055815164,13.898432030219638,219.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,Chandni Chowk,NCT OF DELHI,CHANDNI CHOWK,True,True,False,False,True,False,election_only,election_only,,,,,HARSH VARDHAN,PRAVEEN KHANDELWAL,BJP,BJP,52.94372647619825,53.461849783977264,29.672885280347614,44.2159316511093,0.5181233077790139,14.543046370761688,9.245918132867963,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,East Delhi,NCT OF DELHI,EAST DELHI,True,True,False,False,True,False,election_only,election_only,,,,,GAUTAM GAMBHIR,HARSH MALHOTRA,BJP,BJP,55.34618995866661,52.59440100818876,24.243036171283514,0.0,-2.7517889504778523,-24.243036171283514,7.409760222902747,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,New Delhi,NCT OF DELHI,NEW DELHI,True,True,False,False,True,False,election_only,election_only,,,,,MEENAKASHI LEKHI,BANSURI SWARAJ,BJP,BJP,54.7727912173385,53.47517546385232,26.90830718023423,0.0,-1.297615753486184,-26.90830718023423,9.24754681002704,106.0,top_inc_loss,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,North-East Delhi,NCT OF DELHI,NORTH EAST DELHI,True,True,False,False,True,False,election_only,election_only,,,,,MANOJ TIWARI,MANOJ TIWARI,BJP,BJP,53.904377426914586,53.09683390104274,28.854205511555108,44.1591621472103,-0.8075435258718429,15.304956635655197,8.93767175383244,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,North-West Delhi,NCT OF DELHI,NORTH WEST DELHI,True,True,False,False,True,False,election_only,election_only,,,,,HANS RAJ HANS,YOGENDER CHANDOLIYA,BJP,BJP,60.49080445514561,58.26243421393256,16.884420248018124,38.70570808233151,-2.2283702412130495,21.821287834313388,19.55672613160105,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,South Delhi,NCT OF DELHI,SOUTH DELHI,True,True,False,False,True,False,election_only,election_only,,,,,RAMESH BIDHURI,RAMVIR SINGH BIDHURI,BJP,BJP,56.58059234637488,53.459341758243454,13.557076053637635,0.0,-3.1212505881314243,-13.557076053637635,9.593610483966792,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
NCT OF Delhi,West Delhi,NCT OF DELHI,WEST DELHI,True,True,False,False,True,False,election_only,election_only,,,,,PARVESH SAHIB SINGH VERMA,KAMALJEET SEHRAWAT,BJP,BJP,60.0476830967792,55.27460258944935,19.91965876827222,0.0,-4.773080507329851,-19.91965876827222,13.05436426775048,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Nagaland,Nagaland,NAGALAND,NAGALAND,True,True,True,False,True,False,election_only,election_only,,,,,Tokheho Yepthomi,S SUPONGMEREN JAMIR,NDPP,INC,,,48.11075989932002,52.83295390617195,,4.722194006851929,6.7014022155742055,231.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Aska,ODISHA,ASKA,True,True,False,False,True,False,election_only,election_only,,,,,Pramila Bisoyi,ANITA SUBHADARSHINI,BJD,BJP,34.32834054338756,48.55282469835369,0.0,7.393060710433298,14.224484154966127,7.393060710433298,9.821458394324075,130.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Balasore,ODISHA,BALASORE,True,True,False,False,True,False,election_only,election_only,,,,,PRATAP CHANDRA SARANGI,PRATAP CHANDRA SARANGI,BJP,BJP,41.788593029793475,45.490771642762226,15.494213085913715,19.12121109372704,3.7021786129687513,3.6269980078133255,11.879643039940838,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Bargarh,ODISHA,BARGARH,True,True,False,False,True,False,election_only,election_only,,,,,Suresh Pujari,PRADEEP PUROHIT,BJP,BJP,46.57740289379379,54.689570825673506,8.768006077351608,7.142039173532519,8.112167931879718,-1.625966903819089,19.213216028534266,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Berhampur,ODISHA,BERHAMPUR,True,True,False,False,True,False,election_only,election_only,,,,,CHANDRA SEKHAR SAHU,DR. PRADEEP KUMAR PANIGRAHY,BJD,BJP,35.2556292996333,49.19845472772199,14.408582598418038,12.44041985841716,13.942825428088687,-1.968162740000878,15.866559659725596,150.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Bhadrak,ODISHA,BHADRAK,True,True,False,False,True,False,election_only,election_only,,,,,MANJULATA MANDAL,AVIMANYU SETHI,BJD,BJP,39.52590527247143,44.19062462183313,16.953759357991963,17.10173681204461,4.664719349361704,0.147977454052647,7.0560831585576125,151.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Bhubaneswar,ODISHA,BHUBANESWAR,True,True,False,False,True,False,election_only,election_only,,,,,APARAJITA SARANGI,APARAJITA SARANGI,BJP,BJP,48.446451754102355,47.35833452687312,0.0,6.13205324265511,-1.0881172272292332,6.13205324265511,3.248153093424129,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Bolangir,ODISHA,BOLANGIR,True,True,False,False,True,False,election_only,election_only,,,,,Sangeeta Kumari Singh Deo,SANGEETA KUMARI SINGH DEO,BJP,BJP,38.11770828151725,44.11675646028418,20.74347308688648,16.488079254532053,5.999048178766927,-4.255393832354425,9.474321691586065,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Cuttack,ODISHA,CUTTACK,True,True,False,False,True,False,election_only,election_only,,,,,BHARTRUHARI MAHTAB,BHARTRUHARI MAHTAB,BJD,BJP,38.07407337492567,47.43070766732543,9.424062520646729,7.478173974723299,9.35663429239976,-1.9458885459234292,5.092545916068509,161.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Dhenkanal,ODISHA,DHENKANAL,True,True,False,False,True,False,election_only,election_only,,,,,MAHESH SAHOO,RUDRA NARAYAN PANY,BJD,BJP,43.08108901108418,50.24205465761161,7.100966662601346,2.9143901053393,7.16096564652743,-4.186576557262046,6.425168649453333,167.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Jagatsinghpur,ODISHA,JAGATSINGHPUR,True,True,False,False,True,False,election_only,election_only,,,,,RAJASHREE MALLICK,BIBHU PRASAD TARAI,BJD,BJP,28.33817391941034,45.79794400472056,19.499345097177816,9.606720739617208,17.459770085310222,-9.892624357560608,3.163835131661905,187.0,seat_flip,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Jajpur,ODISHA,JAJPUR,True,True,False,False,True,False,election_only,election_only,,,,,SARMISTHA SETHI,RABINDRA NARAYAN BEHERA,BJD,BJP,40.50301991421905,46.00717528642586,7.629541317334564,4.5766994371378775,5.50415537220681,-3.052841880196686,0.1366680215775346,18.0,seat_flip;closest_2024,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
Odisha,Kalahandi,ODISHA,KALAHANDI,True,True,False,False,True,False,election_only,election_only,,,,,BASANTA KUMAR PANDA,MALVIKA DEVI,BJP,BJP,35.25822849941219,40.794862109179434,25.98746877778248,22.72440423190961,5.536633609767243,-3.263064545872872,10.029125107551543,,,election_only_needs_demographics,1,urban_pct;literacy_rate;female_literacy_pct;male_literacy_pct;sc_pct;st_pct;religion_hindu_pct;religion_muslim_pct;population_density;sex_ratio,Election data present; demographics missing
