state,lok_sabha_no,lok_sabha_constituency,assembly_no,assembly_constituency,district,district_role,match_method,mapping_confidence,matched_assembly_no,matched_assembly_constituency,source,notes
Maharashtra,33,Maval,189.0,Karjat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,190.0,Uran,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,204.0,Maval,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,33,Maval,205.0,Chinchwad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,208.0,Vadgaon Sheri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,209.0,Shivajinagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,210.0,Kothrud,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,212.0,Parvati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,34,Pune,215.0,Kasba Peth,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,199.0,Daund,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,200.0,Indapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,201.0,Baramati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,202.0,Purandar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,203.0,Bhor,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,35,Baramati,211.0,Khadakwasala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,195.0,Junnar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,196.0,Ambegaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,197.0,Khed Alandi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,198.0,Shirur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,207.0,Bhosari,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,36,Shirur,213.0,Hadapsar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,222.0,Shevgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,223.0,Rahuri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,224.0,Parner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,226.0,Shrigonda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,37,Ahmednagar,227.0,Karjat Jamkhed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,216.0,Akole,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,217.0,Sangamner,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,218.0,Shirdi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,219.0,Kopargaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,220.0,Shrirampur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,38,Shirdi,221.0,Nevasa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,228.0,Georai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,229.0,Majalgaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,230.0,Beed,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,231.0,Ashti,AMRAVATI,primary,by_substring,medium,4,"Bhatkuli Tehsil (Part), Revenue Circle – Ashti and Kholapur",delimitation_order_2008,
Maharashtra,39,Beed,232.0,Kaij,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,39,Beed,233.0,Parli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,239.0,Ausa,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,240.0,Umarga,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,241.0,Tuljapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,242.0,Osmanabad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,243.0,Paranda,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,40,Osmanabad,246.0,Barshi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,234.0,Latur Rural,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,235.0,Latur City,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,236.0,Ahmadpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,237.0,Udgir,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,238.0,Nilanga,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,41,Latur,88.0,Loha,SOLAPUR,primary,by_number,high,88,249 – Solapur City Solapur North Tehsil (Part) - Solapur (M. Corp.) (Part) - Ward,delimitation_order_2008,
Maharashtra,42,Solapur,247.0,Mohol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,248.0,Solapur City North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,250.0,Akkalkot,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,251.0,Solapur South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,42,Solapur,252.0,Pandharpur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,244.0,Karmala,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,245.0,Madha,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,253.0,Sangole,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,254.0,Malshiras,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,255.0,Phaltan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,43,Madha,258.0,Man,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,281.0,Miraj,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,282.0,Sangli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,285.0,Palus-Kadegaon,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,286.0,Khanapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,287.0,Tasgaon-Kavathe Mahankal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,44,Sangli,288.0,Jat,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,256.0,Wai,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,257.0,Koregaon,SATARA,primary,by_exact_name,medium,2,Koregaon Tehsil (Part) Revenue Circle - Wathar Kiroli,delimitation_order_2008,
Maharashtra,45,Satara,259.0,Karad North,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,260.0,Karad South,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,261.0,Patan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,45,Satara,262.0,Satara,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,270.0,Sawantwadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,265.0,Chiplun,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,266.0,Ratnagiri,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,267.0,Rajapur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,268.0,Kankavli,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,269.0,Kudal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,46,Ratnagiri – Sindhudurg,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Maharashtra,47,Kolhapur,271.0,Chandgad,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,47,Kolhapur,272.0,Radhanagari,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,47,Kolhapur,273.0,Kagal,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,47,Kolhapur,275.0,Karvir,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,277.0,Shahuwadi,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,278.0,Hatkanangle,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,279.0,Ichalkaranji,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,280.0,Shirol,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,283.0,Islampur,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Maharashtra,48,Hatkanangle,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Meghalaya,1,SHILLONG,1.0,Nartiang,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,2.0,Jowai,SOUTH GARO HILLS,secondary,by_number,high,2,"Sempara, 3. Jatrkona, 4. Dimapara, 9. Kapasipara",delimitation_order_2008,
Meghalaya,1,SHILLONG,3.0,Raliang,EAST GARO HILLS,secondary,by_number,high,3,"Megagiri, 4-Ampanggiri and 5-Bawegiri G.S. Circles",delimitation_order_2008,
Meghalaya,1,SHILLONG,4.0,Mowkaiaw,EAST GARO HILLS,secondary,by_number,high,4,"Sokadam, 5-Dobu, 6-Rongrong, 10-Napak, 11-Norek",delimitation_order_2008,
Meghalaya,1,SHILLONG,5.0,Sutnga-Saipung,WEST GARO HILLS,secondary,by_number,high,5,"Dalbotpara, 6. Rongsanggre, 7. Mahisbatanpara,10. Borkona",delimitation_order_2008,
Meghalaya,1,SHILLONG,6.0,Khliehriat,WEST GARO HILLS,secondary,by_number,high,6,"Rongdenggre, 7. Baljek -Akal, 8. Aguragre, 13. Waram",delimitation_order_2008,
Meghalaya,1,SHILLONG,7.0,Amlarem,SOUTH GARO HILLS,secondary,by_number,high,7,"Rangmai, 8. Tenakgre and 11. Attabengga G.S. Circles of",delimitation_order_2008,
Meghalaya,1,SHILLONG,8.0,Mawhati,WEST GARO HILLS,secondary,by_number,high,8,"Kodaldowa, 13. Katuli, 14. Tewaligre and 15. Boldamgre G",delimitation_order_2008,
Meghalaya,1,SHILLONG,9.0,Nongpoh,WEST GARO HILLS,secondary,by_number,high,9,"Rongkaigre, 10. Salmanpara, 11. Santogre and",delimitation_order_2008,
Meghalaya,1,SHILLONG,10.0,Jirang,WEST GARO HILLS,secondary,by_number,high,10,"Galwanggre, 11. Gongrongggre and 12. Edenbari G.S",delimitation_order_2008,
Meghalaya,1,SHILLONG,11.0,Umsning,EAST GARO HILLS,secondary,by_number,high,11,"Rongongre, 12. Rongbinggiri, 13. Dawa-Gittinggiri",delimitation_order_2008,
Meghalaya,1,SHILLONG,12.0,Umroi,WEST GARO HILLS,secondary,by_number,high,12,Anangpara G. S. Circles of Zikzak C.D. Block and,delimitation_order_2008,
Meghalaya,1,SHILLONG,13.0,Mawryngkneng,WEST GARO HILLS,secondary,by_number,high,13,Bhaitbari .G. S. Circles of Selsella C.D. Block,delimitation_order_2008,
Meghalaya,1,SHILLONG,14.0,Pynthorumkhrah,SOUTH GARO HILLS,secondary,by_number,high,14,Nilwagre and 15. Headquarter G. S. Circles of Baghmara,delimitation_order_2008,
Meghalaya,1,SHILLONG,15.0,Mawlai,WEST KHASI HILLS,secondary,by_number,high,15,Nongthliew G. S. Circles of Mairang C. D . Block and,delimitation_order_2008,
Meghalaya,1,SHILLONG,16.0,East Shillong,EAST KHASI HILLS,primary,by_number,high,16,East Shillong (ST) 1. Ward Nos.1 to 7 of Shillong (M) of Mylliem C.D. Block,delimitation_order_2008,
Meghalaya,1,SHILLONG,17.0,North Shillong,EAST KHASI HILLS,primary,by_number,high,17,North Shillong (ST) 1. Ward Nos.8 to 15 and Ward No. 17 of Shillong (M) of Mylliem,delimitation_order_2008,
Meghalaya,1,SHILLONG,18.0,West Shillong,EAST KHASI HILLS,primary,by_number,high,18,West Shillong 1. Ward Nos.16 and Ward Nos. 18 to 21 of Shillong (M) of,delimitation_order_2008,
Meghalaya,1,SHILLONG,19.0,South Shillong,EAST KHASI HILLS,primary,by_number,high,19,South Shillong 1. Ward Nos.22 to 27 of Shillong (M) of Mylliem C.D. Block and,delimitation_order_2008,
Meghalaya,1,SHILLONG,20.0,Mylliem,EAST KHASI HILLS,primary,by_number,high,20,"Mylliem (ST) 1. 4-Headquarter G.S. Circle, 5-Pomlum, 7-Mylliem and 10",delimitation_order_2008,
Meghalaya,1,SHILLONG,21.0,Nongthymmai,EAST KHASI HILLS,primary,by_number,high,21,Nongthymmai (ST) 1. 12-Umpling G.S. Circle (Part)- Rynjah Lapalang and Nongrah,delimitation_order_2008,
Meghalaya,1,SHILLONG,22.0,Nongkrem,EAST KHASI HILLS,primary,by_number,high,22,"Nongkrem (ST) 1. 11-Umphyrnai, 13-Nongkrem and 14-Umphrup (Mawlai) G.S",delimitation_order_2008,
Meghalaya,1,SHILLONG,23.0,Sohiong,EAST KHASI HILLS,primary,by_number,high,23,"Sohiong (ST) 1. 1-Kynroh, 2-Krang, 3-Rynli, 4-Lyngkhoi, 5-Weilyngkut, 6",delimitation_order_2008,
Meghalaya,1,SHILLONG,24.0,Mawphlang,EAST KHASI HILLS,primary,by_number,high,24,"Mawphlang (ST) 1. 8-Pyndenlitha, 9-Nongspung, 12-Mawngap, 13-Mawreng, 14",delimitation_order_2008,
Meghalaya,1,SHILLONG,25.0,Mawsynram,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,26.0,Shella,EAST KHASI HILLS,primary,by_number,high,26,"Shella (ST) 1. 1-Nongsteng, 2-Laitduh, 3-Mawsahew, 5-Block Hqr. G. S",delimitation_order_2008,
Meghalaya,1,SHILLONG,27.0,Pynursla,EAST KHASI HILLS,primary,by_substring,medium,15,Mawriang G.S. Circles of Pynursla C.D. Block,delimitation_order_2008,
Meghalaya,1,SHILLONG,28.0,Sohra,EAST KHASI HILLS,primary,by_exact_name,medium,2,"Sohra (CT) (Part) and 3. 1. Laitlyngkot, 2. Nongkynrih, 3. Iew",delimitation_order_2008,
Meghalaya,1,SHILLONG,29.0,Mawkynrew,EAST KHASI HILLS,primary,by_number,high,29,Mawkynrew (ST) 1. Mawkynrew C.D. Block and 2. 12-Smit and 15-Umsaw G.S,delimitation_order_2008,
Meghalaya,1,SHILLONG,30.0,Mairang,WEST KHASI HILLS,secondary,by_exact_name,medium,2,"Mairang (TC)-(Part)- (Excluding N. Bynther, M. Bynther &",delimitation_order_2008,
Meghalaya,1,SHILLONG,31.0,Mawthadraishan,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,32.0,Nongstoin,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,1,SHILLONG,33.0,Rambrai Jyrngam,WEST KHASI HILLS,secondary,by_number,high,33,"Rambrai Jyrngam 1. 5. Mawlieh, 10. Rambrai, 11. Mawdoh, 12. Mawthir and",delimitation_order_2008,
Meghalaya,1,SHILLONG,34.0,Mawshynrut,WEST KHASI HILLS,secondary,by_substring,medium,14,Riang and 15. Riangmaw G.S.Circles of Mawshynrut C.D,delimitation_order_2008,
Meghalaya,1,SHILLONG,35.0,Ranikor,WEST KHASI HILLS,secondary,by_number,high,35,"Ranikor (ST) 1. Ranikor C.D. Block, 2. 14. Rangthong G. S. Circle of",delimitation_order_2008,
Meghalaya,2,TURA,37.0,Kharkutta,EAST GARO HILLS,secondary,by_number,high,37,Kharkutta (ST) Kharkutta C.D. Block,delimitation_order_2008,
Meghalaya,2,TURA,38.0,Mendipathar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,39.0,Resubelpara,EAST GARO HILLS,secondary,by_number,high,39,"Resubelpara (ST) 1. 1- Resubelpara, 7- Mendudam, 8- Berubari and 11- Thapa",delimitation_order_2008,
Meghalaya,2,TURA,40.0,Bajengdoba,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,41.0,Songsak,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,42.0,Rongjeng,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,43.0,William Nagar,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,44.0,Raksamgre,WEST GARO HILLS,primary,by_substring,medium,14,Raksamgre and 15. Jangrapara G. S. Circles of Tikrikila,delimitation_order_2008,
Meghalaya,2,TURA,45.0,Tikrikila,WEST GARO HILLS,primary,by_number,high,45,"Tikrikila (ST) 1. 1.Odalguri, 2. Tikrikilla and 3. Nogorgaon G. S. Circles of",delimitation_order_2008,
Meghalaya,2,TURA,46.0,Phulbari,WEST GARO HILLS,primary,by_number,high,46,Phulbari 1. 14. Phulbari G.S. Circle of Selsella C.D. Block and 2. 6,delimitation_order_2008,
Meghalaya,2,TURA,47.0,Rajabala,WEST GARO HILLS,primary,by_number,high,47,"Rajabala 1. 6. Wadagokgre, 7. Darenggre, 9. Balachanda and",delimitation_order_2008,
Meghalaya,2,TURA,48.0,Selsella,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,49.0,Dadenggre,WEST GARO HILLS,primary,by_substring,medium,5,Magalpara and 14. Aigre Apal . G. S. Circles of Dadenggre,delimitation_order_2008,
Meghalaya,2,TURA,50.0,North Tura,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,51.0,SouthTura,WEST GARO HILLS,primary,by_number,high,51,SouthTura (ST) 1. Ward Nos.1 to 3 and 6 to 8 of Tura (M) of Rongram C.D,delimitation_order_2008,
Meghalaya,2,TURA,52.0,Rangsakona,WEST GARO HILLS,primary,by_number,high,52,Rangsakona (ST) 1. 1. Mukdangra and 2. Garobadha G. S. Circles of Selsella,delimitation_order_2008,
Meghalaya,2,TURA,53.0,Ampati,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,54.0,Mahendraganj,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,55.0,Salmanpara,WEST GARO HILLS,primary,by_substring,medium,9,"Rongkaigre, 10. Salmanpara, 11. Santogre and",delimitation_order_2008,
Meghalaya,2,TURA,56.0,Gambegre,WEST GARO HILLS,primary,by_number,high,56,"Gambegre (ST) 1.Gambegre C.D. Block and 2. 2. Gonchudaregre, 3",delimitation_order_2008,
Meghalaya,2,TURA,57.0,Dalu,WEST GARO HILLS,primary,by_number,high,57,"Dalu (ST) 1. 1. Dalu Headquarter, 4. Rengrampara, 7. Thallanggre, 8",delimitation_order_2008,
Meghalaya,2,TURA,58.0,Rongara-Siju,SOUTH GARO HILLS,secondary,by_number,high,58,"Rongara-Siju (ST) 1. Rongara C.D. Block and 2. 1. Nongal Bibra, 2. Darang",delimitation_order_2008,
Meghalaya,2,TURA,59.0,Chokpot,,unknown,unmatched,low,,,delimitation_order_2008,assembly_no_missing_in_table_a
Meghalaya,2,TURA,,,,unknown,unmatched,low,,,delimitation_order_2008,missing_assembly_no_and_name
Orissa,1,BARGARH,1.0,Padampur,BARGARH,primary,by_number,high,1,"PADAMPUR 1. Jharbandh Block, 2. Paikmal Block, 3. Rajborasmbar Block",delimitation_order_2008,
Orissa,1,BARGARH,2.0,Bijepur,PURI,secondary,by_number,high,2,"Krushnaprasad Block, 3. Brahmagiri Block",delimitation_order_2008,
Orissa,1,BARGARH,3.0,Bargarh,GANJAM,secondary,by_number,high,3,Digapahandi (NAC),delimitation_order_2008,
Orissa,1,BARGARH,4.0,Attabira,KORAPUT,secondary,by_number,high,4,"Litiguda, Dumuripadar and Mathalput (Including Damanjodi",delimitation_order_2008,
Orissa,1,BARGARH,5.0,Bhatli,BARGARH,primary,by_number,high,5,"BHATLI 1. Sohella Block, 2 Bhatli Block, 3 Ambabhona Block",delimitation_order_2008,
Orissa,1,BARGARH,6.0,Brajarajnagar,JHARSUGUDA,secondary,by_number,high,6,"BRAJARAJNAGAR 1. Lakhanpur Block, 2. Belpahar (NAC), 3. Brajarajnagar (M)",delimitation_order_2008,
Orissa,1,BARGARH,7.0,Jharsuguda,JHARSUGUDA,secondary,by_number,high,7,"JHARSUGUDA 1. Badmal, Dalki, Durlaga, H. Katapali, Hirma, Jamera, Katikela",delimitation_order_2008,
Orissa,2,SUNDARGARH,8.0,Talsara,SUNDARGARH,primary,by_number,high,8,"TALSARA (ST) 1. Subdega Block 2. Balisankara Block 3. Alpaka, Dumabahal",delimitation_order_2008,
Orissa,2,SUNDARGARH,9.0,Sundargarh,SUNDARGARH,primary,by_number,high,9,"SUNDARGARH (ST) 1. Tangarpali Block 2. Hemgiri Block 3. Badbanga, Chhatenpali",delimitation_order_2008,
Orissa,2,SUNDARGARH,10.0,Biramitrapur,SUNDARGARH,primary,by_number,high,10,"BIRAMITRAPUR 1. Kuarmunda Block, 2. Nuagaon Block, 3. Birmitrapur (M)",delimitation_order_2008,
Orissa,2,SUNDARGARH,11.0,Raghunathpali,SUNDARGARH,primary,by_number,high,11,"RAGHUNATHPALI 1. Hatibandha, Lathikata, Mundajore, Ramjodi, Suidihi and Jalda",delimitation_order_2008,
Orissa,2,SUNDARGARH,12.0,Rourkela,SUNDARGARH,primary,by_number,high,12,ROURKELA 1. Rourkela (M) 2. Kulunga (O.G.) Jagada and Jhirpani GPs OF,delimitation_order_2008,
Orissa,2,SUNDARGARH,13.0,Rajgangapur,SUNDARGARH,primary,by_number,high,13,RAJGANGPUR (ST) 1. Rajgangpur Block 2. Rajgangpur (M) including OCL Industrial,delimitation_order_2008,
Orissa,3,SAMBALPUR,15.0,Kuchinda,SAMBALPUR,primary,by_number,high,15,"KUCHINDA (ST) 1. Bamara Block, 2. Kuchinda Block, 3. Kuchinda (NAC) 4",delimitation_order_2008,
Orissa,3,SAMBALPUR,16.0,Rengali,SAMBALPUR,primary,by_number,high,16,"RENGALI (SC) 1. Rengali Block 2. Dhankauda Block 3. Gunderpur, Batemura",delimitation_order_2008,
Orissa,3,SAMBALPUR,17.0,Sambalpur,SAMBALPUR,primary,by_number,high,17,SAMBALPUR 1. Sambalpur (M) 2. Hirakud (NAC) 3. Burla (NAC),delimitation_order_2008,
Orissa,3,SAMBALPUR,18.0,Rairakhol,SAMBALPUR,primary,by_number,high,18,RAIRAKHOL 1. Jujomura Block 2. Rairakhol Block 3. Naktideul Block,delimitation_order_2008,
Orissa,3,SAMBALPUR,19.0,Deogarh,DEOGARH,secondary,by_number,high,19,"DEOGARH 1. Tileibani Block, 2 . Barkote Block, 3 . Reamal Block",delimitation_order_2008,
Orissa,3,SAMBALPUR,62.0,Chhendipada,ANGUL,secondary,by_number,high,62,"CHHENDIPADA (SC) 1. Chhendipada Block, 2. Kandasar, Badakerajang, Jarasingha",delimitation_order_2008,
Orissa,3,SAMBALPUR,63.0,Athamallik,ANGUL,secondary,by_number,high,63,"ATHAMALLIK 1. Antulia, Saradhapur, Matiasahi, Manikajodi, Jagannathpur",delimitation_order_2008,
Orissa,4,KEONJHAR,20.0,Telkoi,KEONJHAR,primary,by_number,high,20,"TELKOI (ST) 1. Harichandpur Block 2. Telkol Block 3 Banspal, Barhagarh",delimitation_order_2008,
Orissa,4,KEONJHAR,21.0,Ghasipura,KEONJHAR,primary,by_number,high,21,GHASIPURA 1. Ghasipura Block 2. Ghatagaon Block 3. Dhakotha and,delimitation_order_2008,
Orissa,4,KEONJHAR,22.0,Anandapur,KEONJHAR,primary,by_number,high,22,"ANANDAPUR (SC) 1. Bailo, Baunsagarh, Belabahali, Gayalmunda, Haridapal",delimitation_order_2008,
Orissa,4,KEONJHAR,23.0,Patna,KEONJHAR,primary,by_number,high,23,"PATNA (ST) 1. Asanpat, Khuntapada, Badadumuria, Badaneuli, Baria",delimitation_order_2008,
Orissa,4,KEONJHAR,24.0,Keonjhar,KEONJHAR,primary,by_number,high,24,"KEONJHAR (ST) 1. Arsala, Balibandha, Jhumpura, Khendra, Kutugaon",delimitation_order_2008,
Orissa,4,KEONJHAR,25.0,Champua,KEONJHAR,primary,by_number,high,25,CHAMPUA 1. Joda Block 2. Joda (M) 3. Barbil (M) 4. Kodagadia,delimitation_order_2008,
Orissa,5,MAYURBHANJ,26.0,Jashipur,MAYURBHANJ,primary,by_number,high,26,JASHIPUR (ST) 1. Jashipur Block 2. Raruan Block 3.Sukruli Blick,delimitation_order_2008,
